monto_normalizado,riesgo_geo,patron_horario,desviacion_cliente,frecuencia_intentos,score_dispositivo,fraude
-1.0052191900255087,-1.0454086712456432,-0.41859360797226774,-0.7457175722078269,-0.7001738229788816,0.32748609370788195,0
-1.4876059652282299,-1.9993461393084158,0.46309913792396523,-1.2495449546034991,0.037234925590965195,-0.7570656824746962,0
-2.962806130325289,-0.07518030302267431,-0.5183673276276509,-0.1670096911437784,-2.1085460315200977,1.685806943008215,1
-0.8597370663620605,-1.2595746200427294,0.2226804635992078,-1.0308284542522645,-2.633777985168688,-1.823121254134041,0
-0.9309728319885309,-1.402562330893979,0.3298012273400208,-1.1383841914020645,-2.651886527859517,-1.5144764154498842,0
2.1242425328938572,1.609419469000163,0.9958459252102989,1.2405710837152615,2.052398803843848,-1.055087907543361,1
-0.6668092841202002,-0.5568503561652018,0.22900597995424554,-0.4367393500645672,-1.3256407787631617,-1.3126757688930688,0
-1.1958984985726235,-0.6279711054169179,-0.6791994784323673,-0.3859579619575809,-0.9878630669325645,-2.121163999317989,0
-1.5697322129401032,-2.642503260912121,-1.150683581291776,-2.033678075533815,-2.973315541503448,-0.25953904546096485,0
-1.0079141468721757,-1.3469599656641194,-1.468070012588653,-0.731179505262035,1.2913800747633428,0.2254474629443467,0
-0.6031325276343131,-0.8585418125914696,-0.8805806049032023,-0.7880109762796487,-1.6102363924314906,1.5601713104468122,1
-1.2556549350390434,-1.4119000774510377,0.4359927730641968,-1.040861217216777,-1.8927807712848455,-1.5520969277106338,0
-0.804810373331813,-0.6560264312949485,0.7209910724529655,-0.5075781448453891,-1.4274390285631338,-1.312979074753311,0
-0.6271771793716553,-1.6635241096328073,-0.6215954255514258,-1.383539429103417,-3.0259621769736,-1.3345020899234004,0
-1.363824863291177,-2.487774153720678,-1.3094625198424936,-1.494756550673174,1.6690257475797674,1.3639133143016444,0
-0.9335828733606192,-1.5393432244856804,-0.6593283168363387,-1.1007846881655496,-0.9454585209584994,-0.06837224030414668,0
-1.3532273913061843,-0.7446805265122178,1.5986908444131307,-0.4585266005894586,-0.9085101191983571,-1.8416597611283447,0
-1.1053519642657301,-1.725228893005939,0.4382686472668288,-1.2940672376835884,-2.2283304092613516,-1.751035000718648,0
-0.8227116531667711,-0.4011667912178528,1.227297806792577,-0.11616878765373387,1.9033904729161388,2.585655607488892,0
-0.9651987244402838,-0.8064382242503709,-1.4028677927455118,-0.47464630448180506,0.1227279794272138,-0.1881371113824104,0
-1.671147306501168,-0.4909429109548783,0.11245215328861864,-0.2363648556038277,-0.7883542305906992,-2.253976277674635,0
-0.9822247052468405,-0.8720729174371599,-0.017741077889854382,-0.753250994093418,-2.549064988775823,-1.6907543267694913,0
-0.5672543635253946,-0.48963558347307856,-0.4676760318296278,-0.5942750429084811,-3.620725379705373,-2.704735580820902,0
-0.9367053980921635,-0.704126916768401,1.0498112394867007,-0.5644256912359424,-1.446526457079949,-0.5317929968165036,0
-3.721420382177632,-0.05620632594035402,0.7978311945292873,0.095896929176051,-0.44785586900105834,1.0883960698049877,1
-0.9518168669570584,-1.5016616951766906,-0.14637440894948198,-0.7975799249926372,1.841215843118206,0.6689406318378885,0
-0.8661138603094901,-2.4121777988221775,-0.6334258070750713,-1.418951893151669,2.5107172567786877,2.3609370399653873,0
-1.8579255108136685,-1.2352792548177118,-0.8022546664370894,-0.7459301673131098,0.5456079140906039,1.8372376863621218,0
-0.6273392421281794,-2.296716744443617,-1.1742237774582098,-1.2702959942693395,2.7633872063290146,0.8824503998967324,0
-0.8213486575229589,-1.054847057349071,0.4336137950886404,-0.6228509912566372,0.09965561766592601,-1.0688081594253613,0
-0.9818349616649823,-0.5863081395922746,0.7084438707354856,-0.2625431256010544,1.1511984089807639,1.1865339284397967,0
-0.5325595856465406,-0.6299826870509377,1.902159644077534,-0.6054644975187649,-2.410210401581679,-1.5231620143918994,0
-0.7972547180381179,-0.3254664358922639,1.332858243707189,-0.2710325245925037,-1.763528835476356,-2.5437816240148043,0
-0.17194243810888588,-0.7683468555125259,-0.5724848062144272,-0.4181462351318249,0.6101991159407415,-0.8464248152544742,1
-1.938005021782866,-1.0799479201931954,-0.008068887886381325,-0.6101180207186738,0.8792604338250078,2.154542695521355,0
-1.78996507899688,-1.9059816591324656,0.3415639317508093,-1.2837808648498696,-0.6416205206968271,0.35896721216840544,0
-1.11876149311359,0.49560322981464133,-0.5261633029668299,0.5210450259138388,1.526710106751056,1.4037331351291467,0
-1.1455831962210627,-4.029581513949648,-1.9182730249039814,-2.3763453652524777,3.000211816999342,0.19500799362602717,0
-2.130822453727213,0.8434982673797966,0.8022623074467493,0.20194072451639333,-3.8003085492718416,2.385262560187795,1
-1.1821951976972278,-1.014146350986449,1.04394676398319,-0.7043473638911402,-1.2845306441741322,-1.5924028448074252,0
-0.9448058263979718,-0.9136322356815876,-0.328418881827302,-0.5400612434693226,0.8316050828468944,1.599869836303031,0
-1.3214840924584943,0.4442109441939077,-0.06542672855191503,0.5159154471383187,0.4550553200241936,-2.1430289177829764,0
-1.1447253486010485,-0.9836497234148864,-0.5849362821812703,-0.7608702400904787,-1.8435800989422333,-1.2205142486906366,0
0.11556880625467825,-1.6791002393434638,-0.6205445498443833,-1.3373829729125384,-1.197371403970347,1.2407279450312534,1
-1.0143488592139411,-1.7321737085640898,-1.1059796461666966,-0.9368452526718607,2.442364002866761,1.9957381621292003,0
-0.905622296839196,-1.582645636668969,-0.10875562490780484,-1.1370694665658558,-1.2291911628515728,-0.7546793492329608,0
-1.335282972694342,-1.818156357290614,-0.31833405541627624,-1.3409976899636245,-2.011566168888211,-1.2066893552749092,0
0.05855539203172078,-1.0635024318073962,-0.9181118144248325,-0.3628237881381736,3.496010201256354,0.2914964766875253,0
-0.13174448865637167,0.3108749471790495,1.1952601690314673,0.11924436824751779,-1.792752361353849,-2.4625279348136413,0
-1.0860064102911071,-1.4609370166441376,1.4276230373075767,-1.0090551065382065,-0.8960752444238261,-0.6813154345036193,0
-0.9270483975956723,-1.686156122785468,0.9895489810734375,-1.085025506714268,-0.030294089427912674,-0.5150002275216803,0
-0.8244486004299827,-0.23058747734819818,0.5106799193590524,-0.08089375577160227,-0.19438910233493223,-1.282861098343305,0
-1.55852293018087,-1.9188821121414334,-1.2878831551014192,-1.1219838826997166,0.9181579892483709,-0.017290346636558374,0
-1.4765312408469662,-0.6034881449587445,0.7165530233598284,-0.34059772169119806,-0.7270995374758672,-1.677725275508252,0
-1.28202486779756,-2.3723531795126718,0.6004870427626134,-1.8388828059946638,-2.7741655393171003,-0.39119730669714736,0
1.7121478225991815,0.44551565646905267,0.8485508917148106,0.5215116575138599,2.1831478947998737,-2.123046126865953,1
-2.292410629188435,-2.861170318017284,-0.9560249627320482,-1.7574832562351796,1.2182030261956889,1.7136828660072947,0
-1.1793679852438321,-1.5130726547275684,1.7661166846496132,-0.9425373903559804,0.742063399834305,1.4799219048914094,0
-1.335704632901865,-2.304136424771479,-0.55701546815813,-1.7610340125433273,-2.6392301928999706,-0.7342980792627819,0
-0.969809671331263,-0.33894214719077465,-0.42066059394841804,-0.02175912178491976,2.0266279083142753,1.8138341591692226,0
-2.4663063171425232,-2.5023822325355742,0.6590138361387756,-1.6070721312692646,0.5431420791109045,2.571640688159861,0
-1.3098920478610236,0.3470803565198475,0.7484887384846612,0.4525021205229868,1.7826215965260892,1.5638794702931422,0
0.23261080332322193,-1.3625622111400806,-0.9796885393137323,-0.777904776139131,1.2189144776626535,-1.0055320204385574,0
-1.1830380880755205,-2.531424714004661,-0.5786518858088301,-1.4732374953150194,2.428970833659376,1.9049979790033609,0
-1.331337301901829,-1.2346159642777665,-0.8091990028828162,-0.873962451735524,-1.2079690442526394,-0.6548789844078959,0
-1.4051221660276714,-2.528387180063676,0.6180958404288079,-1.8022549790869469,-1.5810996201120568,-0.5492445423681751,0
-1.0933555235018164,0.6797761179816764,0.1865078122400692,0.5880834495518354,1.636624590175297,3.2396436026101627,0
-1.5247497626287354,-2.354642927403453,0.3955381545109093,-1.5770087304443126,-0.4370040778227887,0.1384072056832497,0
-1.0777915640879765,-1.3352488110058294,-1.217441905619367,-0.8688325864363095,-0.4584791947958603,-0.8566361204575383,0
-0.7789365010585205,-0.5049393099594187,-0.6647375357410691,-0.4186275146781547,-1.8539672686590505,-2.1907020779160558,0
-1.1131799086927907,-0.10851839736990487,0.5073128498916875,0.14300470086417472,0.8421424718518906,-1.532417903429631,0
-0.684848945167543,-0.5969534462561802,-0.3831485787258441,-0.38035781376579647,-0.2719752489660945,-0.46521975147506445,0
-1.1067032577935432,-0.2713993606322428,-0.2169069947406365,-0.15767312386734766,0.11338377138933442,1.3308266447259427,0
-2.276059576173865,-1.3256692992543184,-0.8762673491811238,-0.7772760932558131,0.8230513990314035,2.4906962080484316,0
-2.134942396816657,-1.8591453329701708,2.148625525356763,-1.1477331627147602,1.1677666984922725,3.3692497245569077,0
-1.5742145421415772,-2.1202657377285963,-0.12359441956738156,-1.321636670770349,1.1274891158582876,2.223469798176646,0
-1.3348185599431883,-1.2736992491419183,-0.014478858664749928,-0.8792691359723541,-1.0808179007320267,-0.8500437161328143,0
-1.6938158163097807,-1.1536501767159473,-1.0242215292428631,-0.7121533785751681,0.6135480987214935,2.35659165691834,0
-0.9095864098886004,-2.764040400078091,0.4753161358948526,-2.1134752294077095,-2.1584130205566145,0.9362669697270214,0
0.6273260165716623,-2.340532818281846,0.25234919368082015,-1.7361739122122752,-0.5967751679375372,0.7013744873495318,1
-1.330367861903522,-2.120617393408028,-0.9661769980053434,-1.5315308337690272,-1.7272775421853117,-0.8469867059199986,0
-1.7416509376816474,-1.188763186581345,0.3339168903933009,-0.8678608909149665,-2.185913158749083,-2.143648549776465,0
-1.2736193516333518,-0.10077122892156365,-1.254959370803667,0.006464816421836023,0.8626786554079939,2.510494925063824,0
-0.36053259225823286,-0.6561636082736252,0.994397780687697,-0.3526990591560671,0.9509873252646821,0.7349189861668793,0
-0.6088491512720446,-1.4161593159262655,0.5310368324700779,-0.9470911112930517,-0.21421715296266597,-0.3026813198994285,0
-1.847898788573115,-1.9219815392716064,-0.2074636885329212,-1.306601010556611,-0.31106325510277566,1.7110513502379567,0
-1.5274616397563396,-1.4260655423840911,0.7881174334537867,-0.9596509975710765,0.1605897242105534,2.3832864527473445,0
-1.4968969645166883,-3.2061047981432935,-0.08809569066254558,-2.380537210847452,-2.3855085423375,0.26132543308833256,0
-0.6094831286907819,1.5484899181609102,-0.5063640690781677,1.1661629016054562,0.7771104530477834,0.48164531556630696,0
-2.2159987690015557,-1.1564112827098565,-0.8186634955355204,-0.6423801705240928,-0.22631450560724464,-1.109157961242205,0
-0.7100475299170863,-0.9943656983849027,0.42654837951797514,-0.30659658843152265,3.133834166636562,0.24161803362240808,0
-1.637468183982957,-1.7246039972178018,-1.708976211179809,-1.1390896023221522,-0.6796296438745754,-0.5233537293826782,0
-1.6773502806116676,-0.6101499575553764,1.1678665432740671,-0.4788486356764972,-0.5371831678905887,2.700512423982172,0
-1.9319921606370203,-0.40563685771813707,0.38419271001007277,-0.18523318819531903,0.5167648506979041,2.101625558622297,0
-0.45238985060709025,0.19704342651432705,0.1245948089159766,0.31192699475324087,1.6785372556908065,0.8918563580413292,0
-0.5804130817717912,-0.6525709635434825,-1.074463829979988,-0.35136350919599385,0.6563474639998594,0.26799836798222443,0
-0.986023892064339,-0.1279087385800659,0.9529210635822113,0.04428964977602719,0.870463969093989,0.592175475174273,0
2.025482466420099,1.60879572558972,-1.834296032724052,1.2374014212013518,1.7029108809668911,-1.8294167919866877,1
-1.1801667931192197,-1.0693189121175244,0.4196943913216559,-0.7780134431288527,-1.7960049069037787,-2.122752837387406,0
-0.9838292307064904,-1.534083845607582,0.03381282239480787,-0.8273737786285464,1.8285772027615919,0.881726170073233,0
-0.9649671503937285,-1.7091662051520442,1.2137058800187361,-1.4054775038394238,-3.075017035163465,-1.1857643179133288,0
-2.541472258272595,0.9204285346541814,0.17233600620362988,0.5115566595294001,-1.699664216083374,2.3160389522579408,1
-1.0583504917130264,-0.2732328738348182,-0.49006799832912407,-0.11294892309811144,-0.5345384337889395,-1.814647659278982,0
1.804615985100348,0.9999823544026664,0.11374394228652511,0.7261283981419047,0.8705095208801801,-1.4125332278625522,1
-1.0698520980059367,-2.1849989132441525,-0.6333242820376819,-1.4139898992045252,0.43654532901005094,0.6990599584457491,0
-0.6027243826685383,-0.3764222350358115,-0.2337280582221444,-0.29764887097086934,-1.1775603668579482,-1.3903306523448318,0
-2.0771106891158295,-2.1792800475568326,0.25932638529111546,-1.5040790850233214,-1.8253845629998575,-1.7230087899250313,0
-1.2468733998023147,-0.8914912502534516,0.6002126991480295,-0.5054511524531974,-0.07074885387483931,-1.021078193291229,0
-0.6649600694780403,-1.4447827755223834,-1.076165855770106,-0.9583668167535242,-0.15447778337009632,-0.2621397667054455,0
-1.005620913103173,-1.5770006806390304,1.7306013575347177,-1.1436205527486454,-1.4633777482809656,-0.9940649220441936,0
-0.7538261204505131,-1.7639538445001595,-0.10290666309066536,-1.1379348876086184,0.4280600202989373,0.5128516168231642,0
0.45263270247957854,0.7746973352796521,-0.6757899892513279,0.48235863101733883,-1.9168295873734922,-4.9234643641794165,0
-1.859738334644299,-1.454753852208686,0.053830788713671376,-0.9699515922656786,-1.3341877918302434,-1.6267590596786279,0
-0.7977382905291033,0.3916690643455021,-0.08359187008487538,0.36286305699875904,0.9395231498479528,1.4915020774959689,0
-2.073703919391848,-2.077434800300476,1.1844347397059,-1.05514256438884,2.4390591209693784,0.5485892864834793,0
-2.0687023747501447,0.5381038279851287,-1.1614486099860315,0.13134571897521874,-2.5537011536571534,2.210585252302198,1
-1.0200277625292187,0.7223498793569179,0.35862857856190355,0.6195360139579411,-0.5191364739901699,-3.1236512752699683,0
-2.2358827618419914,-2.030599429708844,1.0821859711643305,-1.3728429033898333,-0.23619254538404633,2.3236150345664015,0
-0.25567995172605507,0.23947030858432772,0.21606603356932427,0.17936137604600108,0.5543727937229411,1.6030173879762986,1
-0.5353445270392161,1.262431717427858,-0.20945194831866373,0.9889418022521259,-0.1694416848054514,-2.8557349298657204,0
-0.6832696968491353,0.692687915651067,1.3292382494032293,0.6473855085220821,0.533951558484941,-1.9027683711060357,0
-1.0061151288605934,-0.7593653081919733,0.8585154297756005,-0.5087011388400088,-0.9146275861058126,-1.3563369316539207,0
-0.07585690671776835,-2.535580837123536,0.04747450437632831,-1.80060786755322,-0.4022248627339863,0.5509686074933012,1
-1.0701127899676397,-2.5386552762272756,-0.4640501660560154,-1.9139460393215937,-2.089240543061491,0.21108549205525295,0
-1.4617890836359821,-2.5849239598581857,0.09090908943434983,-1.8244336825863166,-1.5456753044004106,-0.7946410079586946,0
-1.4545644342327742,-2.107376841166606,1.3186068360130987,-1.465215341952088,-0.7855634476891227,0.5490150115766143,0
-0.4865502878764113,-1.9170960675986575,-1.2100734623592742,-1.046615095554648,2.46792846793717,0.7801316260887885,0
-1.4071839133800879,-2.5465549845264595,-1.156512203405863,-1.6742206407713942,0.3890965499120004,1.4159166657977151,0
-1.0740493312611652,-2.3856886048141064,2.3647334846035992,-1.8181136510294231,-2.149170659108576,0.286032781618498,0
-1.5564257488190283,-1.3313050258551191,-1.9888893549117852,-0.7418610476196099,1.5685541337104068,2.455314326206749,0
-0.8852848453943553,-1.1779333266337981,-0.18183726336163933,-0.8797522718329674,-1.5680111235741079,-1.2217195573721056,0
-1.4626020245451028,-1.299387964975904,-0.2769197940718335,-0.8463584932057514,-0.7446161915050789,-1.01073953903832,0
-1.1209194498956747,-0.33405425201064876,0.7497874119067345,-0.22609713483609756,-1.2910535777787981,-2.0098230367020875,0
-0.7502606919266029,-1.764007280305256,-0.2633480736233271,-0.8842639749025527,3.1398021059749386,1.6217618199582045,0
-2.001433308864148,-0.5634218517387701,-0.8225386189154409,-0.4097798768843348,-1.078285700865633,0.6892730387373998,0
-0.9217028642572238,-0.16279965903614846,-1.3426464969104195,0.0004682174887540719,-0.025037246108861044,-1.558073156170786,0
-2.025348953762631,-0.0005610260602892936,2.8453142746971904,0.41122724747156697,1.779902638980474,-2.4954002109186493,0
-0.590567334264193,1.1013361599014682,-0.5388952289859689,0.8406231311109329,-0.6473856440926958,-3.147620026241412,0
-1.8956618504988882,-3.378224580027613,-0.1038902842476162,-2.0946816921907923,1.718329842060366,2.0544262691647757,0
-2.16959075996543,-1.5658476296525146,-0.7862537236065494,-0.9948517123525645,0.6046978920345383,3.0809797054478407,0
-1.0580334891818879,-2.326714193468229,0.0538004366752915,-1.364229283430195,1.3910309672263104,-0.4449533229140328,0
-1.7427099366827552,-2.6488438800593466,0.12035844148383618,-1.6592671226517983,0.4598054345263918,-0.08706898467548774,0
-2.0301281611071746,-1.9458527287662308,1.3126319840891338,-1.216542661593448,0.4559145163887799,1.4038353369364158,0
-1.090613027794523,-2.580211313482068,0.4491665552347324,-1.6497935722832269,0.09407375123847062,-1.183047378642071,0
-2.417542496200869,0.5802920760114392,0.3736466805946939,0.10310130327972511,-3.268217880473874,2.217164656715455,1
-1.0544158541176094,-0.5105115960919677,1.751639501573564,-0.3392772994718878,-0.5591722566315294,-0.22305974424991803,0
-1.2749088846559407,-1.3130111480722186,0.20556775870356178,-1.0653497122692719,-2.9441245378881593,-2.1114031285763137,0
-0.9822774877238214,-0.9200515933186997,0.9675592356933383,-0.5817837585660666,-0.8080978001136137,-2.0664615832950655,0
-1.4234808762581632,-2.225839433876966,0.6206057547993037,-1.562141752606746,-1.267403420383835,-0.4728830885309072,0
-0.3663149862787405,-2.40502037765678,0.08870330689620405,-1.309998248189222,3.0618712931147076,0.4143516467841848,0
-1.2473960575033043,-2.362634305379969,0.4645259223443329,-1.918922462233081,-3.726464645392941,-0.9003127898029282,0
-0.5080844042110351,1.751576913817648,-0.2324385535291138,1.5436917009966982,1.945654845031328,-2.5853166984299207,0
-1.725310002792007,-2.8458230853784894,-1.7114555983687691,-1.678502357823241,2.377915492514198,2.342828233866388,0
-0.8355773010219275,-1.1874508545621258,-0.8098140972767338,-0.653769993908273,1.504110856181055,1.405535308751707,1
-1.227723633035495,0.1800051230265418,1.8053437398784882,0.2634380145433747,-0.09910075917157957,-2.0125184497534754,0
-1.4960292651373588,-1.9767184361602548,0.34962197253598637,-1.121283944935454,1.4406589343730043,0.32138115406990253,0
-2.472288117094617,0.9624535681000406,0.029382352664001663,0.495273961469877,-2.1593368548183927,2.0729918122117206,1
-1.4312373998411163,-1.6684573283012005,1.3999115602313938,-1.0448226788724417,0.2149223012902266,0.25195888325103577,0
-1.483187082400089,-0.6543483199446997,-0.6405650925950659,-0.3235583826590799,-0.022958965360496464,-1.0115160676972292,0
-0.7718083908678361,-1.5023580594159347,-0.1814023111400959,-1.2026613770431147,-2.526019903476269,-1.5167930731932389,0
-1.51937329547725,0.1030626132519632,1.2122709780979333,0.15549838349119444,0.6936521735574727,2.175481743882096,0
-0.7295802706948312,-1.488194904252551,-0.36175946250905877,-1.281803308051525,-3.515626756198719,-2.0884790474464516,0
-0.3195504258665508,-0.22114373961989853,0.19626597206611035,-0.0017638811474582072,1.2458893142926135,0.13999340060585475,0
-1.0547237556499558,-0.19354575934581786,-0.5671601787477178,-0.07395083611306827,-0.9029769195258992,-2.465408408420462,0
-1.3295572955739747,-2.0579375813174057,-0.02343006898340781,-1.6004190182262858,-2.8489222086384607,-1.1260841861811335,0
-0.7970139753427121,0.22220207917374712,-1.75626735370398,0.38050348456398064,2.425980753189255,2.235809255013132,0
-1.7742790432633266,-1.6337807604798624,1.2904301302945174,-0.8859377685312151,1.6871285258871163,1.4715212940828637,0
-1.532855238239306,-2.153800075415811,-0.2340980382069601,-1.583319807161737,-2.388575800173669,-1.6610154199362652,0
-1.0088292037978326,-1.6320257779923213,-0.5122985730707299,-1.2945831964146925,-2.7075714829852444,-1.5847290672892758,0
-1.2759558210842177,-1.6198365029387412,1.244670176817495,-1.0172733218272068,0.015251795513128164,-0.4147215190684752,0
-0.982305682072879,-1.695642522724869,0.9206307145835154,-0.9445428029357451,2.000241731170223,1.5372276850348008,0
-1.6604044660297013,-1.5795744128154847,1.1511226150378353,-1.1479474201711664,-1.9545896097810767,-1.2970908473692462,0
-1.1657468469332344,-3.3151910079736204,0.36080096846521004,-1.8861680633237636,4.247299784450088,3.8107474279162643,0
-0.0444013389417508,1.83824153230071,-0.09710294061466763,1.441073536524611,1.9156922750489525,0.8537926100957868,0
-1.3117709156121031,-1.1115237775666629,0.7332704509687046,-0.7168367422653056,-0.4848757397482054,-0.5198936304481303,0
-0.3381498270668074,-0.8285662250613748,-1.1978979957276037,-0.826377376512007,-3.1039745704217356,-1.5989640093110868,0
-1.5028988283648994,-1.5420028978110887,-0.2894740563529994,-1.0412017097991875,-0.8467686591328176,-0.4954169724533468,0
-1.0212799212978927,-0.9147957807830863,-1.0468090727815673,-0.6109397652960075,-0.06775384829469044,0.9819511467015793,0
-0.3955911357035117,-0.43667017738403546,0.5897213000133583,-0.16066319570323523,0.7661221240552452,-0.828029803135127,0
-1.1719835931366223,-1.6663154622458853,-0.9304230448619791,-0.9113045552558807,2.339472427930637,2.467557072897205,0
-1.5760208595556828,-1.1750443232611945,0.5131052391066513,-0.7467200824250297,-0.2753338020625713,0.14066763401087234,0
-0.8169532266801975,1.1303404622841235,-0.6366987639755308,0.8018288954624667,0.5111977967505432,2.0807773621615584,0
-1.1322858904584692,-1.0898479797137635,-0.27435255166304495,-0.789418042426723,-1.5902236383756974,-1.6786801785477856,0
-1.9221737156008638,-2.0877348950174137,-0.09202453983514718,-1.1761941659285258,1.5224080084967357,0.6731129564333806,0
-1.9108584383330296,-0.21215763904733342,0.280241105709688,-0.0939406205829015,-1.6175663412637231,-2.9675556083044805,0
-2.3587038348550546,-3.189628176813016,1.3182030510858556,-2.1959129618842037,-1.0527151783116475,0.899393310119389,0
-1.3352371622980033,-1.1005041856218336,0.44740478353581725,-0.6647378990332838,-0.12082291520753263,-0.6083748820056083,0
-1.1843696594931763,-0.21201977456875087,-0.24101162964578085,0.0476532055346643,0.5153607322570344,-1.7182730431421356,0
-0.9774831379717728,1.104425397372992,2.3295978046214803,0.9541344113035889,0.11991809837913903,-3.258974179355131,0
-0.16922128688772653,1.3252806725416504,-0.2798122299796351,1.0170864878484016,1.2659159201240429,1.077274866625424,0
-1.4641984211882548,-1.4029703614103342,0.4551730365254335,-0.9416846198418846,-0.9362998787755769,-0.9214243993479142,0
-1.119543542176163,0.09689193307256683,0.2698575916696068,0.18167207045323103,1.4661600286257905,2.958713123385137,0
-1.1797959785875984,-1.652961884310441,-1.0868847038949443,-1.1532983536854025,-1.2228360136432708,-1.1431864718668823,0
-0.07595364283516148,2.7810420118876955,-0.44163880967673935,2.050952346264475,1.5292594822456715,0.7730229276151235,0
-0.9548492153077901,-0.8086490893585949,0.37653797924678667,-0.4670061997017625,0.5933264273318785,0.905561257531242,0
-0.7413671776947144,-1.1801099734068967,0.2433508197212027,-0.5213503833316895,1.959111844222241,-0.7866149859521656,0
-0.9889277037245978,-0.62546359303544,-0.18984494416636574,-0.6487268549683874,-3.6850554299127145,-3.2391601994603896,0
-1.3043558181756738,-0.2699638378746453,0.27425293855545196,-0.25442184296303677,-2.653258513061389,-3.7277977604024075,0
-1.5450504892218286,-0.8092930763850505,-0.4586921335369487,-0.4871344263629901,-0.6440724412622035,-1.1917568712867723,0
-0.6696025933973059,-0.6407101580722405,-0.02456420700988399,-0.24664529520007217,1.7488085873642902,1.0066949499313413,0
-0.49412671857870816,-1.3331647084823657,0.8338477024753906,-0.6829373065308351,2.0629252688031414,0.6050692098400561,0
-1.3759587109018179,-1.4949490218762496,0.727167214983577,-1.252660908138445,-3.4650415475667833,-1.8048863421204009,0
-2.125530708219359,-1.4629612344682186,1.3857477592846201,-1.0489664592077679,-0.8147587139638623,2.215414083276573,0
-1.3111664463905015,-0.4179241628134147,-0.4589150217720023,-0.420666595897075,-1.189329797385798,2.185911476129718,0
0.016726811174211154,-1.3882033544351444,1.0446178893886198,-0.6769077260098271,2.4510452356923853,-0.24356803755742917,0
0.03434657257467988,0.5100468236657572,0.9277424005288427,0.5712373904650361,2.5056044001016624,1.3238350299964599,0
-1.4888525741753815,-0.3618991093495644,-1.3014569433628809,-0.174888418715857,0.17548154324530563,0.9355367758930216,0
-0.7286248924067154,1.2220914735983366,-0.2911318887440301,0.9254682546991826,-0.8972205462753244,-3.697194225258305,0
0.22522381256730284,0.04060656408154739,1.5303418115434122,0.24362212782205298,1.420433567034671,-1.9519954648891682,1
