id,x1,x2,y,split,initial_labeled
212,1.8380434759737028,0.04570631032674572,1,unlabeled_pool,0
213,1.434185034222247,-0.5209405202245605,1,unlabeled_pool,0
214,0.9339877896622636,-0.42734924693747434,1,test,0
215,-0.28618116578806774,0.6524983237839743,0,unlabeled_pool,0
216,0.5617586452822252,-0.2628127195396977,1,test,0
217,-0.001687512188016018,0.8857941014753914,0,test,0
218,1.7842301419563749,-0.1280220919932029,1,unlabeled_pool,0
219,1.2220930179842246,-0.47058210014650276,1,unlabeled_pool,0
220,-0.2373710386132032,1.2958979545885918,0,unlabeled_pool,0
221,0.7273065300809913,-0.48771035925545125,1,unlabeled_pool,0
222,1.9347690754930869,0.33224796076931357,1,unlabeled_pool,0
223,0.9169897981603855,0.1572477698290737,0,unlabeled_pool,0
224,1.8360938683704982,-0.3164902733792909,1,unlabeled_pool,0
225,1.197697274896618,0.1372531823293774,0,test,0
226,-0.060568864106449904,0.13751845150933573,1,unlabeled_pool,0
227,-0.5362427936293267,0.6467096879199281,0,test,0
228,2.188803644742232,0.008512818460588378,1,test,0
229,0.10422751863225364,0.41157652910947506,1,unlabeled_pool,0
230,-0.6763607576062822,1.0459780076929723,0,unlabeled_pool,0
231,2.0224112540766614,0.6585554084811795,1,unlabeled_pool,0
232,-1.0331763316431406,0.3765372273026244,0,unlabeled_pool,0
233,0.18969133189768003,0.4816696709229923,1,unlabeled_pool,0
234,0.9045909561903911,0.247179091387346,0,unlabeled_pool,0
235,0.774699643585573,0.08807276285956389,0,unlabeled_pool,0
236,0.23994602303645773,1.2190897034052746,0,unlabeled_pool,0
237,2.5674271819886263,0.2559617317133737,1,unlabeled_pool,0
238,0.16750934443744253,1.0858530168939453,0,unlabeled_pool,0
239,-0.7273817759769445,0.9778296789904698,0,unlabeled_pool,0
240,0.8993704964352249,0.06120520172861698,0,unlabeled_pool,0
241,0.5007654124836208,0.9371040625983799,0,unlabeled_pool,0
242,0.19045770976287765,0.5866049143610447,1,unlabeled_pool,0
243,0.9337546555259555,-0.6321518497510108,1,unlabeled_pool,0
244,-0.6606186843163813,1.3377463988565284,0,unlabeled_pool,0
245,0.7525557564301631,0.9897983978477773,0,unlabeled_pool,0
246,-1.2337095604819883,0.30632032293641154,0,unlabeled_pool,0
247,1.04487955662719,0.5018640558973664,0,unlabeled_pool,0
248,0.9699622351330331,0.2537750366048084,0,unlabeled_pool,0
249,0.047581948504143684,1.1291161342428622,0,test,0
250,0.949999647390299,0.3565034937015863,0,unlabeled_pool,0
251,2.0634919158278593,0.39135708107627315,1,unlabeled_pool,0
252,0.9160296256803568,-0.4793219369100955,1,unlabeled_pool,0
253,1.7579979099088165,0.09852910997679568,1,unlabeled_pool,0
254,-1.2514385593103203,0.6409204540584591,0,unlabeled_pool,0
255,-0.6775148722856772,0.9586775649575096,0,unlabeled_pool,0
256,0.08200192770696528,0.3632963511312106,1,unlabeled_pool,0
257,2.028008199965483,-0.24824421961476945,1,test,0
258,2.1063239983303355,-0.10762490825085819,1,initial_labeled,1
259,0.6883248507355895,-0.023005508381375488,0,unlabeled_pool,0
260,0.4647597819971263,-0.442390037448134,1,unlabeled_pool,0
261,-1.0290273595667965,0.45916285577475724,0,unlabeled_pool,0
262,0.9490371824538675,0.2950339046295562,0,unlabeled_pool,0
263,-0.2713710863695247,1.0987421741184618,0,test,0
264,-0.45688266560336066,1.0240835521441582,0,unlabeled_pool,0
265,1.9216448113587872,-0.2522804489366261,1,unlabeled_pool,0
266,1.3731535285118168,-0.1939955404330248,1,unlabeled_pool,0
267,-0.7928973771732877,0.7569965584540911,0,test,0
268,0.25588088976635176,-0.3445655497801301,1,unlabeled_pool,0
269,-0.7268318682577515,0.5389191714662567,0,unlabeled_pool,0
270,-1.024578333346571,-0.15035929594677153,0,unlabeled_pool,0
271,0.6985100144784365,0.766105920457347,0,unlabeled_pool,0
272,1.6942144650792113,-0.08184475131334436,1,unlabeled_pool,0
273,0.0247206354926433,1.090502023767573,0,test,0
274,-0.01625033901705397,0.5728759049447525,1,unlabeled_pool,0
275,0.5782113665022376,0.6441822463932094,0,test,0
276,0.15626453218368944,1.0244870481456436,0,unlabeled_pool,0
277,0.01529460658765866,0.024889914005790076,1,test,0
278,0.9280788770920679,0.35799781889637744,0,unlabeled_pool,0
279,1.4239658481532227,-0.5106332960315595,1,unlabeled_pool,0
280,0.2557357101789689,-0.20418482274613423,1,unlabeled_pool,0
281,1.2884344041484403,-0.0549355252520225,1,test,0
282,0.25865062689148177,1.0593399677168382,0,test,0
283,-0.3420092172385933,0.9811683091697865,0,unlabeled_pool,0
284,0.27953412600327315,1.0606134007739152,0,initial_labeled,1
285,0.5814798970587465,-0.3454581507110717,1,unlabeled_pool,0
286,-0.8539833454611001,1.0978608776331553,0,unlabeled_pool,0
287,-1.105187442102892,0.3689413609892658,0,unlabeled_pool,0
288,0.3422102244963683,0.9395076905701021,0,unlabeled_pool,0
289,2.0209121954038545,0.483413122882893,1,test,0
290,2.057725312834532,0.24359147905650191,1,test,0
291,0.9516327020623604,-0.6441972892231952,1,unlabeled_pool,0
292,0.20940384386768213,0.6076943257980406,1,unlabeled_pool,0
293,-0.8315272757313898,0.34565269743343074,0,unlabeled_pool,0
294,-0.3925732436131291,0.7072052424975548,0,unlabeled_pool,0
295,-0.9569149012017444,-0.011802456257008792,0,unlabeled_pool,0
296,1.6643116397458444,-0.22086326031320835,1,unlabeled_pool,0
297,-1.078780576869932,0.742774744296913,0,unlabeled_pool,0
298,0.6884836418458048,-0.016651023330410804,0,unlabeled_pool,0
299,0.30183903806303686,0.7079812187353451,0,test,0
300,0.06706892589416608,0.10470691554979686,1,test,0
301,-0.7138687472985411,0.6697633280259782,0,unlabeled_pool,0
302,-1.4440970924275576,-0.02977447777815473,0,test,0
303,-0.8729514838195108,0.691232540215106,0,unlabeled_pool,0
304,1.0876195447439647,-0.48793272301629065,1,test,0
305,1.7195129326091267,-0.1161748675064998,1,unlabeled_pool,0
306,-0.21817509738208274,0.4969837814759514,0,unlabeled_pool,0
307,0.5780275581297647,0.1846007204656348,1,unlabeled_pool,0
308,2.0534238873541244,0.2171948387813752,1,unlabeled_pool,0
309,0.037116350039251574,0.1689979989713694,1,unlabeled_pool,0
310,0.13228446624258333,0.05275633076814293,1,unlabeled_pool,0
311,0.011046296627069033,0.12217800649107333,1,unlabeled_pool,0
312,-0.04687956982543365,-0.18499500142389602,1,unlabeled_pool,0
313,0.9297909599760973,-0.5879053935467633,1,test,0
314,-1.3313143068725313,0.39496366818583506,0,unlabeled_pool,0
315,-0.6554530292970722,0.44019103928006115,0,unlabeled_pool,0
316,0.014281523517213929,0.6734905789828813,0,test,0
317,-0.628305446054522,0.7670642941398098,0,unlabeled_pool,0
318,0.6712138413756904,-0.38064546165339175,1,unlabeled_pool,0
319,0.6032297747841769,1.0167161265010705,0,unlabeled_pool,0
320,0.9109373868945749,0.2896670428658047,0,unlabeled_pool,0
321,0.875893126211527,0.78765098481784,0,test,0
322,-0.4403354143587685,0.9586087031182473,0,test,0
323,0.40190079691595487,-0.19358298125081033,1,unlabeled_pool,0
324,1.413500880667005,-0.4082554230898091,1,test,0
325,-0.05607498449751737,0.542472765060607,1,test,0
326,-0.4500685056385115,0.5758921535912482,0,test,0
327,-0.7662341614501037,0.02784599149051345,0,unlabeled_pool,0
328,0.7049144273301173,-0.32049251637477705,1,unlabeled_pool,0
329,0.8188755038631641,0.6026975777890005,0,unlabeled_pool,0
330,0.8719905426026839,-0.5695424689730554,1,unlabeled_pool,0
331,-0.013673570187850315,0.7603348354886192,0,unlabeled_pool,0
332,0.8756252908082923,-0.6414532609807031,1,unlabeled_pool,0
333,0.7566032876330049,-0.47333569730222497,1,test,0
334,1.1048725494505822,-0.1469820828955599,0,test,0
335,-0.4773664464651613,1.004338361712528,0,unlabeled_pool,0
336,0.9744612325949165,-0.1380531211458194,1,unlabeled_pool,0
337,-0.2639292399552385,0.2619479439564916,1,test,0
338,1.9889183738898528,-0.5541142102965144,1,unlabeled_pool,0
339,0.08310219505178316,0.29947846350291873,1,unlabeled_pool,0
340,-0.9075148549540886,-0.01639614780944021,0,unlabeled_pool,0
341,-1.1135313855579458,0.1804510422419603,0,test,0
342,0.6640688006540516,1.1041184095011765,0,unlabeled_pool,0
343,0.7665300289596941,0.6013891815594337,0,test,0
344,-1.113953168246471,0.7266202844992331,0,unlabeled_pool,0
345,-1.0989980020621426,0.33485292768046193,0,unlabeled_pool,0
346,-0.0642007766136127,0.1389292910561104,1,unlabeled_pool,0
347,1.671038198137719,-0.06157225752207702,1,test,0
348,0.7193565031053619,0.6770578897179315,0,test,0
349,2.1357106877631775,0.15288164781077393,1,unlabeled_pool,0
350,0.5105416846436386,1.3320106621213734,0,unlabeled_pool,0
351,-0.3881562729190212,0.7414339503500931,0,unlabeled_pool,0
352,1.932193200396633,0.2803390437921463,1,unlabeled_pool,0
353,0.8550193919858471,0.7662407762898685,0,unlabeled_pool,0
354,-0.23902549462416822,0.8298840258497227,0,unlabeled_pool,0
355,0.48060447657017724,0.8602586438644022,0,unlabeled_pool,0
356,-0.495599178435008,0.9661378009753027,0,unlabeled_pool,0
357,-0.573884388430459,0.39347565533815143,0,unlabeled_pool,0
358,-0.2004197473590088,0.6433337689429873,0,unlabeled_pool,0
359,0.5096510925630089,0.5059786267668995,0,unlabeled_pool,0
360,-0.8730968923598769,0.6164451953540302,0,unlabeled_pool,0
361,0.1392164641718927,0.26277385744876086,1,test,0
362,0.5101999787570114,0.7963026735191798,0,unlabeled_pool,0
363,-1.0582860563066538,0.37595850403984843,0,unlabeled_pool,0
364,0.6134148421788922,0.9750663443228774,0,test,0
365,0.7703836989491963,-0.0025790508150993485,0,test,0
366,1.0065540455081354,-0.5368513863349054,1,test,0
367,0.36569459287857325,1.0790168027218365,0,test,0
368,-0.9352143458875355,0.3231194644838582,0,test,0
369,2.032600458024378,-0.5251996738896378,1,test,0
370,0.6526554899698251,0.8805507072016178,0,test,0
371,0.7737497246744095,-0.46132073781056515,1,unlabeled_pool,0
372,0.5590963494127446,0.8644301637614726,0,unlabeled_pool,0
373,0.37550420103633003,1.1195030163356263,0,unlabeled_pool,0
374,1.1129748235722412,0.15768450086106967,0,unlabeled_pool,0
375,0.8702481819194379,-0.5468696515967865,1,test,0
376,-1.2288553695489413,0.06122326731379048,0,unlabeled_pool,0
377,0.6889184987603412,0.7061959245740134,0,unlabeled_pool,0
378,1.8571900506022478,0.002638647199947504,1,unlabeled_pool,0
379,1.3441880803100064,-0.38163014681157126,1,test,0
380,0.5653137233198691,0.9373521040320771,0,unlabeled_pool,0
381,0.48138078046699645,0.8972113519156075,0,unlabeled_pool,0
382,0.7592454596902665,-0.451624713672757,1,unlabeled_pool,0
383,0.02308715566559222,0.7967797526818199,0,unlabeled_pool,0
384,0.2862110581846245,0.9936002376901729,0,test,0
385,1.5272144620557049,-0.08973546364920126,1,unlabeled_pool,0
386,-0.5776542410385449,0.5586538628267006,1,test,0
387,0.7307659500041686,0.5799781799670033,0,test,0
388,2.1064176811292468,0.1868685988160405,1,test,0
389,0.9603322163597594,-0.4046894777296014,1,unlabeled_pool,0
390,0.2572756120740676,0.9061458747768023,0,unlabeled_pool,0
391,0.8541400270909693,0.17308367854936463,0,unlabeled_pool,0
392,0.5960638718178086,-0.5851603949184637,1,unlabeled_pool,0
393,0.8380979350734811,0.503163704608703,0,unlabeled_pool,0
394,0.15272530654828048,-0.1718635938018821,1,test,0
395,0.6316308819925782,0.5277918138893158,0,test,0
396,-0.7300307991814399,1.0155947382794879,0,unlabeled_pool,0
397,-1.1450926285634262,0.3094143116216321,0,test,0
398,1.0214992861447074,-0.3010115342758242,1,unlabeled_pool,0
399,1.8984991486082925,0.253200408166372,1,test,0
400,1.230168163521565,0.08719434428176773,0,unlabeled_pool,0
401,-0.8040458018139776,0.35254445717148714,0,unlabeled_pool,0
402,0.02401455904646757,0.22206165682312246,1,unlabeled_pool,0
403,-0.05932785422556544,0.3030289638771943,1,unlabeled_pool,0
404,0.4361111533192138,-0.3357158979460907,1,unlabeled_pool,0
405,0.6794203316958306,-0.6632992221432799,1,test,0
406,1.6974124354231621,0.0502299791126046,1,unlabeled_pool,0
407,-0.9208232502756901,1.2608633903925575,0,unlabeled_pool,0
408,0.710281683673512,0.3075782324847631,0,unlabeled_pool,0
409,0.2346144889543606,0.28336275846487147,1,unlabeled_pool,0
410,-0.4554701753400133,0.31044868749505783,1,unlabeled_pool,0
411,1.7038780694795819,-0.43238735435097,1,unlabeled_pool,0
412,1.2539975483578751,-0.43898078339720326,1,unlabeled_pool,0
413,0.13730326819610278,0.7716716005622342,0,test,0
414,1.0924615414615162,-0.49239780574890757,1,unlabeled_pool,0
415,0.7362036005102712,-0.28496744596849855,1,unlabeled_pool,0
416,0.8698247622501126,-0.16815736235812118,1,unlabeled_pool,0
417,1.5516694715021937,-0.2082165111132621,1,unlabeled_pool,0
418,-0.12168439328331146,0.42059745653866243,1,test,0
419,-1.18514598855863,0.334100743181871,0,test,0
420,1.0113150458090772,0.4575073030933809,0,test,0
421,0.7387029687390885,-0.4584951714211174,1,unlabeled_pool,0
422,-0.9475384942886613,0.009598097302317699,0,test,0
423,-0.07024938475871725,0.34460757988621166,1,unlabeled_pool,0
424,-1.111089512814257,0.1380832865126544,0,test,0
425,-0.5380529904570408,0.97019752713854,0,test,0
426,0.7762676434831386,0.4118803102648533,0,unlabeled_pool,0
427,0.9836663526360251,0.23310091651352619,0,unlabeled_pool,0
428,0.19792735683851198,-0.08764718850571307,1,unlabeled_pool,0
429,-0.019755489684040894,1.2522154765266131,0,unlabeled_pool,0
430,-0.47216179960593085,0.8746351550485629,0,unlabeled_pool,0
431,-0.5846742217402029,0.5824917495565116,0,unlabeled_pool,0
432,-0.48312589997806493,1.0361981427797855,0,unlabeled_pool,0
433,-1.0802506209212146,0.27514213369275115,0,unlabeled_pool,0
434,0.11265533824160603,1.3437999589709284,0,unlabeled_pool,0
435,1.146307757311548,0.19416330866453727,0,test,0
436,0.24154153181393673,0.9828950692311588,0,unlabeled_pool,0
437,-0.567378786142718,0.6923018951748359,0,unlabeled_pool,0
438,1.6175536410037799,-0.432687396429546,1,unlabeled_pool,0
439,-0.09669863601781764,-0.5519740566338608,1,unlabeled_pool,0
440,0.28195368964655626,1.0156546441800864,0,unlabeled_pool,0
441,0.004229177285058658,-0.0042222399366048935,1,unlabeled_pool,0
442,2.025473079536368,0.2855225242691473,1,unlabeled_pool,0
443,0.16103794376682706,-0.13845333789947037,1,unlabeled_pool,0
